priority_rank,school_id,school_name,region,latest_year,latest_gpa,latest_pass_rate,latest_sat,size_band,severity_score,trend_decline_score,recoverability_score,priority_score,priority_category,gpa_slope,pass_rate_slope,similar_school_count,evidence_years,first_year,data_quality
3761,S5787,ILEGE SECONDARY SCHOOL,TABORA,2025,3.6076,100.0,69.0,Medium,32.595,0.0,93.91258318209317,35.080016636418634,Low,-0.006529999999991994,3.1424242424241675,862,4,2022,Complete
3762,S1927,NTOBO SECONDARY SCHOOL,SHINYANGA,2025,3.6072,100.0,58.0,Medium,32.59,0.0,93.91258318209317,35.077516636418636,Low,-0.11134000000000326,1.1183321864568334,862,10,2016,Complete
3763,S4934,MWAYUNGE SECONDARY SCHOOL,TABORA,2025,3.4122,100.0,151.0,Very Large,30.1525,0.0,100.0,35.07625,Low,-0.13559000000000834,0.11976047904194893,856,10,2016,Complete
3764,S6210,CHAMALENDI SECONDARY SCHOOL,KATAVI,2025,3.6058,100.0,49.0,Medium,32.5725,0.0,93.91258318209317,35.06876663641863,Low,-0.5499999999997525,24.999999999988752,862,2,2024,Limited trend history
3765,S2060,MAGHARE SECONDARY SCHOOL,KILIMANJARO,2025,3.6054,100.0,61.0,Medium,32.5675,0.0,93.91258318209317,35.06626663641863,Low,-0.0511000000000032,0.33333333333341963,862,10,2016,Complete
3766,S2900,ZUZU SECONDARY SCHOOL,DODOMA,2025,3.4797,96.875,64.0,Medium,32.558749999999996,0.0,93.91258318209317,35.061891636418636,Low,-0.18594000000001407,2.5529697292762656,862,10,2016,Complete
3767,S1212,IKOMA SECONDARY SCHOOL,MARA,2025,3.4093,100.0,95.0,Large,30.11625,0.0,100.0,35.058125000000004,Low,-0.10676000000001307,1.779150256594237,862,10,2016,Complete
3768,S5806,MHARAMBA SECONDARY SCHOOL,GEITA,2025,3.6038,100.0,45.0,Medium,32.5475,0.0,93.91258318209317,35.056266636418634,Low,-0.14649000000000448,10.289030657452011,862,4,2022,Complete
3769,S1099,NYEHUNGE SECONDARY SCHOOL,MWANZA,2025,3.4086,100.0,285.0,Very Large,30.107499999999998,0.0,100.0,35.05375,Low,-0.22003000000000858,8.961057832025833,856,10,2016,Complete
3770,S2172,MANDAKA DAY SECONDARY SCHOOL,KILIMANJARO,2025,3.2906,100.0,156.0,Very Large,28.6325,2.4539999999992688,100.0,35.05244999999978,Low,0.012269999999996345,0.16129032258068585,856,10,2016,Complete
3771,S3292,BUSILIKYA SECONDARY SCHOOL,KAGERA,2025,3.4057,100.0,85.0,Large,30.07125,0.0,100.0,35.035624999999996,Low,-0.3198600000000121,13.913212819101698,862,10,2016,Complete
3772,S5193,BANDARI SECONDARY SCHOOL,MTWARA,2025,3.4054,100.0,108.0,Large,30.067500000000003,0.0,100.0,35.03375,Low,-0.09434000000000638,1.2919063446003898,862,9,2017,Complete
3773,S1235,MPERA SECONDARY SCHOOL,SHINYANGA,2025,3.3257,98.0392156862745,102.0,Large,30.051642156862748,0.0,100.0,35.02582107843138,Low,-0.14723999999999865,0.6878339883143453,862,10,2016,Complete
3774,S3315,KWALUGURU SECONDARY SCHOOL,TANGA,2025,3.5986,100.0,56.0,Medium,32.482499999999995,0.0,93.91258318209317,35.02376663641863,Low,-0.14850000000000763,1.3443505522714172,862,10,2016,Complete
3775,S2566,NG'HUMBU SECONDARY SCHOOL,SIMIYU,2025,3.5985,100.0,63.0,Medium,32.48125,0.0,93.91258318209317,35.023141636418636,Low,-0.032739999999996924,2.103849238171696,862,10,2016,Complete
3776,S2735,LUKUNDO SECONDARY SCHOOL,DODOMA,2025,3.3397,100.0,293.0,Very Large,29.24625,1.3299999999995826,100.0,35.022124999999875,Low,0.006649999999997914,0.04065040650407207,856,10,2016,Complete
3777,S4120,CHIENJERE SECONDARY SCHOOL,LINDI,2025,3.3415,98.21428571428571,56.0,Medium,30.161607142857143,3.8166367175795344,93.91258318209317,35.00831122312107,Low,-0.06085000000000317,-0.7633273435159068,862,10,2016,Complete
3778,S3760,GICHAMEDA SECONDARY SCHOOL,MANYARA,2025,3.318,100.0,46.0,Medium,28.975,5.788000000000482,93.91258318209317,35.00641663641878,Low,0.028940000000002408,0.6451612903227414,862,10,2016,Complete
3779,S2968,LAGANGABILILI SECONDARY SCHOOL,SIMIYU,2025,3.4008,100.0,128.0,Very Large,30.009999999999998,0.0,100.0,35.004999999999995,Low,-0.05777000000000731,0.6753185867110703,856,10,2016,Complete
3780,S3432,NJENGWA SECONDARY SCHOOL,MTWARA,2025,3.3998,100.0,78.0,Large,29.9975,0.0,100.0,34.99875,Low,-0.0839599999999992,0.5454545454545264,862,10,2016,Complete
3781,S4786,NKANGAMO SECONDARY SCHOOL,SONGWE,2025,3.5938,100.0,44.0,Medium,32.4225,0.0,93.91258318209317,34.993766636418634,Low,-0.1249200000000062,6.765630780614202,862,10,2016,Complete
3782,S3338,DIRMA SECONDARY SCHOOL,MANYARA,2025,3.11,100.0,63.0,Medium,26.375,10.072268656715176,93.91258318209317,34.991697233433186,Low,0.04662999999999381,-0.1492537313432826,862,10,2016,Complete
3783,S2304,SEJELI SECONDARY SCHOOL,DODOMA,2025,3.3981,100.0,126.0,Very Large,29.97625,0.0,100.0,34.988125,Low,-0.16826000000001137,4.56731700954126,856,10,2016,Complete
3784,S3850,SHUHUDIA SECONDARY SCHOOL,KIGOMA,2025,3.3976,100.0,81.0,Large,29.970000000000002,0.0,100.0,34.985,Low,-0.2706900000000146,7.113608830830635,862,10,2016,Complete
3785,S1827,LUSETU SECONDARY SCHOOL,RUVUMA,2025,3.5923,100.0,59.0,Medium,32.403749999999995,0.0,93.91258318209317,34.984391636418636,Low,-0.13860000000000097,1.714285714285673,862,10,2016,Complete
3786,S5761,MWIBUYE SECONDARY SCHOOL,KIGOMA,2025,3.3975,100.0,117.0,Large,29.96875,0.0,100.0,34.984375,Low,-0.13055000000001088,0.993006993007137,862,4,2022,Complete
3787,S1091,BUNGURERE SECONDARY SCHOOL,MARA,2025,3.5919,100.0,50.0,Medium,32.39875,0.0,93.91258318209317,34.98189163641864,Low,-0.0179500000000015,2.0294523699955014,862,10,2016,Complete
3788,S6393,KIKOTA SECONDARY SCHOOL,MBEYA,2025,3.397,100.0,74.0,Large,29.9625,0.0,100.0,34.98125,Low,,,862,1,2025,Insufficient trend history
3789,S6497,KWEMBAGO SECONDARY SCHOOL,TANGA,2025,3.5914,100.0,54.0,Medium,32.3925,0.0,93.91258318209317,34.978766636418634,Low,-0.28594999999998244,10.416666666665748,862,3,2023,Limited trend history
3790,S3285,MWALIGA SECONDARY SCHOOL,MWANZA,2025,3.5913,100.0,55.0,Medium,32.39125,0.0,93.91258318209317,34.978141636418634,Low,-0.16896999999999832,6.703439325113525,862,10,2016,Complete
3791,S1983,KIRU SECONDARY SCHOOL,MANYARA,2025,3.3963,100.0,91.0,Large,29.95375,0.0,100.0,34.976875,Low,-0.053319999999994955,0.3333333333333296,862,10,2016,Complete
3792,S1176,BUSOLWA SECONDARY SCHOOL,GEITA,2025,3.3665,99.26470588235294,136.0,Very Large,29.948897058823526,0.0,100.0,34.97444852941176,Low,-0.14568000000000506,1.4157736646554278,856,10,2016,Complete
3793,S6599,MOSSI MATONGO SECONDARY SCHOOL,SINGIDA,2025,3.5906,100.0,60.0,Medium,32.3825,5.352281412519022e-13,93.91258318209317,34.973766636418794,Low,-0.06524999999998933,-1.0704562825038045e-13,862,3,2023,Limited trend history
3794,S6560,SEMBA SECONDARY SCHOOL,MWANZA,2025,3.3954,100.0,144.0,Very Large,29.9425,0.0,100.0,34.97125,Low,,,856,1,2025,Insufficient trend history
3795,S4531,NEGERO SECONDARY SCHOOL,TANGA,2025,3.5901,100.0,64.0,Medium,32.37625,0.0,93.91258318209317,34.970641636418634,Low,-0.22739000000000867,15.229574223245422,862,10,2016,Complete
3796,S3349,KOLANDOTO SECONDARY SCHOOL,SHINYANGA,2025,3.3953,100.0,103.0,Large,29.941250000000004,0.0,100.0,34.970625,Low,-0.1037700000000051,0.46153846153845735,862,10,2016,Complete
3797,S2236,NTARE SECONDARY SCHOOL,KAGERA,2025,3.3952,100.0,115.0,Large,29.94,0.0,100.0,34.97,Low,-0.0752600000000058,0.19736842105262423,862,10,2016,Complete
3798,S3197,KIBAONI SECONDARY SCHOOL,MOROGORO,2025,3.3952,100.0,306.0,Very Large,29.94,0.0,100.0,34.97,Low,-0.11549000000000641,1.8939360094454136,856,10,2016,Complete
3799,S0342,SHAABAN ROBERT SECONDARY SCHOOL,DAR ES SALAAM,2025,2.799,100.0,131.0,Very Large,22.4875,12.417946428571064,100.0,34.96913392857132,Low,0.050649999999999105,-0.4575892857142485,856,10,2016,Complete
3800,S2787,SHISHANI SECONDARY SCHOOL,MWANZA,2025,3.3937,100.0,79.0,Large,29.92125,0.0,100.0,34.960625,Low,-0.09666999999999733,1.578947368421021,862,10,2016,Complete
3801,S2091,MWAMASHELE SECONDARY SCHOOL,SHINYANGA,2025,3.5882,100.0,63.0,Medium,32.3525,0.0,93.91258318209317,34.95876663641863,Low,-0.1599300000000143,9.299430199430748,862,10,2016,Complete
3802,S3048,KILOLELI SECONDARY SCHOOL,MWANZA,2025,3.3933,100.0,264.0,Very Large,29.916249999999998,0.0,100.0,34.958124999999995,Low,-0.20867000000000524,5.841037285325562,856,10,2016,Complete
3803,S1891,MKUYUNI SECONDARY SCHOOL,MWANZA,2025,3.3931,100.0,120.0,Very Large,29.91375,0.0,100.0,34.956875,Low,-0.19784000000000213,7.245811695870887,856,10,2016,Complete
3804,S0602,MANDA SECONDARY SCHOOL,NJOMBE,2025,3.393,100.0,92.0,Large,29.912499999999998,0.0,100.0,34.95625,Low,-0.11774000000000273,0.15873015873019608,862,10,2016,Complete
3805,S0965,USHIROMBO SECONDARY SCHOOL,GEITA,2025,3.3677,99.38837920489296,327.0,Very Large,29.902060397553523,0.0,100.0,34.95103019877676,Low,-0.17092000000000102,2.16641948071926,856,10,2016,Complete
3806,S1471,SUNGU SECONDARY SCHOOL,KILIMANJARO,2025,3.3921,100.0,163.0,Very Large,29.90125,0.0,100.0,34.950625,Low,-0.05819000000000654,0.8026960784314863,856,10,2016,Complete
3807,S5286,MWASAMBA SECONDARY SCHOOL,SIMIYU,2025,3.3918,100.0,88.0,Large,29.8975,0.0,100.0,34.948750000000004,Low,-0.05890000000000972,0.07429718875507944,862,10,2016,Complete
3808,S4311,ITUMBA SECONDARY SCHOOL,TABORA,2025,3.5865,100.0,45.0,Medium,32.33125,0.0,93.91258318209317,34.94814163641863,Low,-0.08921000000000591,1.9736015084854905,862,10,2016,Complete
3809,S1260,SIMA SECONDARY SCHOOL,MWANZA,2025,3.3916,100.0,96.0,Large,29.895,0.0,100.0,34.9475,Low,-0.25488000000000505,8.192307692307851,862,10,2016,Complete
3810,S1655,MSIMBATI SECONDARY SCHOOL,MTWARA,2025,3.3913,100.0,77.0,Large,29.891250000000003,0.0,100.0,34.945625,Low,-0.115800000000016,1.0102301790284534,862,10,2016,Complete
3811,S2205,KINYANGIRI SECONDARY SCHOOL,SINGIDA,2025,3.3913,100.0,79.0,Large,29.891250000000003,0.0,100.0,34.945625,Low,-0.1673500000000121,2.669156480887943,862,10,2016,Complete
3812,S4819,KENYAMANYORI SECONDARY SCHOOL,MARA,2025,3.2952,100.0,73.0,Large,28.689999999999998,1.999999999999931,100.0,34.94499999999998,Low,-0.01578999999999932,-0.3999999999999862,862,10,2016,Complete
3813,S1531,OLD SHINYANGA SECONDARY SCHOOL,SHINYANGA,2025,3.3908,100.0,130.0,Very Large,29.885,0.0,100.0,34.9425,Low,-0.18965000000001386,5.907999563462248,856,10,2016,Complete
3814,S1461,KISAKA SECONDARY SCHOOL,MARA,2025,3.3412,98.76543209876543,81.0,Large,29.882283950617285,0.0,100.0,34.94114197530864,Low,-0.3300100000000155,13.14644920149563,862,10,2016,Complete
3815,S1661,NURU SECONDARY SCHOOL,KILIMANJARO,2025,3.3899,100.0,225.0,Very Large,29.873749999999998,0.0,100.0,34.936875,Low,-0.14154000000001432,2.8132596862509867,856,10,2016,Complete
3816,S0884,MAMBWE SECONDARY SCHOOL,RUKWA,2025,3.3895,100.0,165.0,Very Large,29.86875,0.0,100.0,34.934375,Low,-0.17828000000000754,2.4582532880155497,856,10,2016,Complete
3817,S1753,SALAMA SECONDARY SCHOOL,MARA,2025,3.3894,100.0,95.0,Large,29.867500000000003,0.0,100.0,34.93375,Low,-0.13617000000001034,2.5458758109363777,862,10,2016,Complete
3818,S2232,NYAKAHANGA SECONDARY SCHOOL,KAGERA,2025,3.3568,99.1869918699187,123.0,Very Large,29.866504065040647,0.0,100.0,34.93325203252032,Low,-0.03851999999999829,0.2072253805244625,856,10,2016,Complete
3819,S5606,IBISABAGENI SECONDARY SCHOOL,MWANZA,2025,3.3615,99.30795847750865,289.0,Very Large,29.864770761245676,0.0,100.0,34.93238538062284,Low,-0.1851899999999969,4.429584902019904,856,5,2021,Complete
3820,S5467,IGUNDA SECONDARY SCHOOL,SHINYANGA,2025,3.5839,100.0,53.0,Medium,32.29875,0.0,93.91258318209317,34.931891636418634,Low,-0.05462000000000149,2.884710539337291,862,8,2018,Complete
3821,S4779,ILINDI SECONDARY SCHOOL,DODOMA,2025,3.5833,100.0,51.0,Medium,32.29125,0.0,93.91258318209317,34.92814163641863,Low,-0.02111000000001263,2.196419932269592,862,10,2016,Complete
3822,S5060,BEIT-EL-RAS SECONDARY SCHOOL,MJINI MAGHARIBI,2025,2.8745,100.0,141.0,Very Large,23.43125,10.705999999999149,100.0,34.927424999999744,Low,0.05352999999999574,4.256661309384458e-15,856,10,2016,Complete
3823,S1786,LUICHE SECONDARY SCHOOL,KIGOMA,2025,3.3883,100.0,104.0,Large,29.85375,0.0,100.0,34.926875,Low,-0.33558000000001137,11.320564087704007,862,10,2016,Complete
3824,S4447,ISALE SECONDARY SCHOOL,RUKWA,2025,3.1479,100.0,80.0,Large,26.84875,5.00799999999989,100.0,34.926774999999964,Low,0.025039999999999448,4.256661309384458e-15,862,10,2016,Complete
3825,S3281,BUPANDWA SECONDARY SCHOOL,MWANZA,2025,3.3882,100.0,160.0,Very Large,29.8525,0.0,100.0,34.926249999999996,Low,-0.2468800000000084,4.752816020025248,856,10,2016,Complete
3826,S3455,CHANDARUA SECONDARY SCHOOL,RUVUMA,2025,3.3879,100.0,130.0,Very Large,29.848750000000003,0.0,100.0,34.924375,Low,-0.07400000000000778,1.014119440003767,856,10,2016,Complete
3827,S0613,NYAMPULUKANO SECONDARY SCHOOL,MWANZA,2025,3.0162,99.7752808988764,445.0,Very Large,25.3148595505618,7.543479597871132,100.0,34.92047365464224,Low,0.03557000000000041,-0.08589591957421011,856,10,2016,Complete
3828,S3310,LUKANI SECONDARY SCHOOL,KILIMANJARO,2025,3.4993,98.11320754716981,53.0,Medium,32.1846462264151,0.14525106783703154,93.91258318209317,34.91841506997729,Low,-0.06174000000000928,-0.029050213567406308,862,10,2016,Complete
3829,S3474,NDEDO SECONDARY SCHOOL,MANYARA,2025,3.3869,100.0,116.0,Large,29.836249999999996,0.0,100.0,34.918124999999996,Low,-0.2000600000000074,2.757731529232752,862,10,2016,Complete
3830,S3816,KAPUGI SECONDARY SCHOOL,MBEYA,2025,3.4206,98.57142857142858,70.0,Medium,30.971785714285705,2.16362816312931,93.91258318209317,34.917497942500276,Low,-0.048960000000003855,-0.43272563262586206,862,10,2016,Complete
3831,S2264,HANANG SECONDARY SCHOOL,MANYARA,2025,3.3424,98.91304347826086,92.0,Large,29.82347826086957,0.0,100.0,34.91173913043478,Low,-0.07944000000000327,1.3197628193006985,862,10,2016,Complete
3832,S4289,MKOLE SECONDARY SCHOOL,RUKWA,2025,3.3853,100.0,119.0,Very Large,29.81625,0.0,100.0,34.908125,Low,-0.02965999999999447,4.256661309384458e-15,856,10,2016,Complete
3833,S4443,LYAMBAMGONGO SECONDARY SCHOOL,GEITA,2025,3.2182,97.8021978021978,91.0,Large,28.8264010989011,1.648351648351902,100.0,34.907706043956125,Low,-0.06181999999998881,-0.3296703296703804,862,10,2016,Complete
3834,S3569,MUKANGWA SECONDARY SCHOOL,TABORA,2025,3.5798,100.0,69.0,Medium,32.2475,0.0,93.91258318209317,34.906266636418636,Low,-0.1801000000000123,7.91763758139099,862,10,2016,Complete
3835,S1381,MALIBWI SECONDARY SCHOOL,TANGA,2025,3.5792,100.0,66.0,Medium,32.24,0.0,93.91258318209317,34.90251663641864,Low,-0.05261000000000271,4.256661309384458e-15,862,10,2016,Complete
3836,S5727,UWIRO SECONDARY SCHOOL,ARUSHA,2025,3.5792,100.0,53.0,Medium,32.24,0.0,93.91258318209317,34.90251663641864,Low,-0.10443000000000295,1.9676486413776086,862,4,2022,Complete
3837,S0156,TANGA TECHNICAL SECONDARY SCHOOL,TANGA,2025,2.6686,94.88372093023256,215.0,Very Large,23.415639534883724,10.630966487250458,100.0,34.897109713617,Low,0.05090000000001034,-0.09019329744967797,856,10,2016,Complete
3838,S0813,MAHIDA SECONDARY SCHOOL,KILIMANJARO,2025,3.4929,97.87234042553192,47.0,Medium,32.225079787234044,0.0,93.91258318209317,34.89505653003566,Low,-0.1672700000000101,2.8312060232762195,862,10,2016,Complete
3839,S3517,MIKANGAULA SECONDARY SCHOOL,MTWARA,2025,3.5775,100.0,67.0,Medium,32.21875,0.0,93.91258318209317,34.891891636418634,Low,-0.15876000000000778,2.0491400491399956,862,10,2016,Complete
3840,S1567,SHUMBA VYAMBONI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.5771,100.0,49.0,Medium,32.213750000000005,0.0,93.91258318209317,34.88939163641864,Low,-0.17411000000001037,4.799673090812471,862,10,2016,Complete
3841,S3282,MAISOME SECONDARY SCHOOL,MWANZA,2025,3.3387,98.91304347826086,92.0,Large,29.777228260869567,0.0,100.0,34.88861413043478,Low,-0.0871000000000061,0.3967796549116094,862,10,2016,Complete
3842,S2685,NSENGA SECONDARY SCHOOL,MBEYA,2025,3.2908,97.98657718120806,149.0,Very Large,29.641711409395967,0.22495350529663719,100.0,34.88834175628698,Low,-0.10161999999999345,-0.04499070105932743,856,10,2016,Complete
3843,S1416,KIBORILONI SECONDARY SCHOOL,KILIMANJARO,2025,3.3497,99.19028340080972,247.0,Very Large,29.77610829959514,0.0,100.0,34.88805414979757,Low,-0.13732000000000408,1.8055483425196674,856,10,2016,Complete
3844,S4635,QANGDEND SECONDARY SCHOOL,ARUSHA,2025,3.4499,96.82539682539682,63.0,Medium,32.21105158730159,0.0,93.91258318209317,34.88804243006943,Low,-0.1325000000000159,0.3642168462812839,862,10,2016,Complete
3845,S2962,MBITI SECONDARY SCHOOL,SIMIYU,2025,3.5768,100.0,66.0,Medium,32.21,0.0,93.91258318209317,34.88751663641864,Low,-0.120310000000004,4.366304072856037,862,10,2016,Complete
3846,S1525,KASANGE SECONDARY SCHOOL,KIGOMA,2025,3.3816,100.0,108.0,Large,29.770000000000003,0.0,100.0,34.885000000000005,Low,-0.25714000000000914,3.9455337403939517,862,10,2016,Complete
3847,S0353,PARANE SECONDARY SCHOOL,KILIMANJARO,2025,2.2158,81.25,32.0,Small,24.572500000000005,24.899193548388183,75.64102564102569,34.884213192721596,Low,-0.13122000000000286,-4.979838709677637,965,10,2016,Complete
3848,S3574,UGUNGA SECONDARY SCHOOL,TABORA,2025,3.4618,100.0,58.0,Medium,30.7725,2.3759999999981725,93.91258318209317,34.881566636418086,Low,0.011879999999990861,0.10000000000002655,862,10,2016,Complete
3849,S5619,UPENDO AMANI SECONDARY SCHOOL,MOROGORO,2025,3.633,100.0,22.0,Small,32.9125,10.989999999999199,75.64102564102569,34.8814551282049,Low,0.054949999999995995,0.2500000000000543,965,8,2018,Complete
3850,S3788,UYUMBU SECONDARY SCHOOL,TABORA,2025,3.5755,100.0,49.0,Medium,32.19375,0.0,93.91258318209317,34.87939163641863,Low,-0.09329000000000733,3.226164079823165,862,10,2016,Complete
3851,S1749,MANG'HALANGA SECONDARY SCHOOL,MWANZA,2025,3.5187,98.59154929577466,71.0,Medium,32.18797535211267,0.0,93.91258318209317,34.87650431247497,Low,-0.08893999999999803,1.8501920614595981,862,10,2016,Complete
3852,S3052,NYAKASIMBI SECONDARY SCHOOL,KAGERA,2025,3.2937,99.23076923076923,130.0,Very Large,29.055865384615384,1.1538461538462568,100.0,34.87408653846157,Low,-0.0068300000000047455,-0.23076923076925135,856,10,2016,Complete
3853,S1425,BADUGU SECONDARY SCHOOL,SIMIYU,2025,3.3797,100.0,127.0,Very Large,29.746250000000003,0.0,100.0,34.873125,Low,-0.24593000000001256,7.792377668113907,856,10,2016,Complete
3854,S2221,NAIPINGO SECONDARY SCHOOL,LINDI,2025,3.379,100.0,93.0,Large,29.7375,0.0,100.0,34.86875,Low,-0.012470000000007458,1.2903225806454672,862,10,2016,Complete
3855,S1636,MIMA SECONDARY SCHOOL,DODOMA,2025,3.3785,100.0,80.0,Large,29.73125,0.0,100.0,34.865625,Low,-0.2144999999999993,2.7325925925925576,862,10,2016,Complete
3856,S4164,ULEWE SECONDARY SCHOOL,SHINYANGA,2025,3.3781,100.0,85.0,Large,29.72625,0.0,100.0,34.863125,Low,-0.02033999999999435,4.256661309384458e-15,862,10,2016,Complete
3857,S2508,ISENI SECONDARY SCHOOL,MWANZA,2025,3.3778,100.0,114.0,Large,29.7225,0.0,100.0,34.86125,Low,-0.15099000000000445,0.4799999999999818,862,10,2016,Complete
3858,S3932,NINDE SECONDARY SCHOOL,RUKWA,2025,3.5713,100.0,67.0,Medium,32.14125,0.0,93.91258318209317,34.853141636418634,Low,-0.02704000000000374,0.20816326530623194,862,10,2016,Complete
3859,S5905,NYAKABALE SECONDARY SCHOOL,GEITA,2025,3.2982,93.18181818181817,44.0,Medium,32.13659090909091,0.0,93.91258318209317,34.85081209096409,Low,-0.15719999999998774,1.7045454545452308,862,4,2022,Complete
3860,S4743,LOIBORSIRET SECONDARY SCHOOL,MANYARA,2025,3.5708,100.0,56.0,Medium,32.135000000000005,0.0,93.91258318209317,34.85001663641864,Low,-0.09310000000000179,4.277281380496135,862,10,2016,Complete
3861,S1798,MAKONGOLOSI SECONDARY SCHOOL,MBEYA,2025,3.376,100.0,80.0,Large,29.7,0.0,100.0,34.85,Low,-0.16572000000000933,4.374300496251773,862,10,2016,Complete
3862,S1999,TUMO SECONDARY SCHOOL,KILIMANJARO,2025,3.5707,100.0,44.0,Medium,32.13375,0.0,93.91258318209317,34.84939163641863,Low,-0.08101000000001314,2.9893410852718656,862,10,2016,Complete
3863,S5230,MWIBARA SECONDARY SCHOOL,MARA,2025,3.3604,99.61389961389962,259.0,Very Large,29.69805019305019,0.0,100.0,34.8490250965251,Low,-0.06934000000000128,2.101661391983941,856,9,2017,Complete
3864,S2174,NKOMA DAY SECONDARY SCHOOL,SIMIYU,2025,3.3754,100.0,86.0,Large,29.6925,0.0,100.0,34.84625,Low,-0.12579000000000284,3.9049548165920767,862,10,2016,Complete
3865,S2042,SAKAYO MOSHA SECONDARY SCHOOL,KILIMANJARO,2025,3.3999,95.74468085106383,47.0,Medium,32.126409574468084,0.0,93.91258318209317,34.84572142365268,Low,-0.15411000000000344,2.2307640741544286,862,10,2016,Complete
3866,S5307,KINOJA SECONDARY SCHOOL,MWANZA,2025,3.3753,100.0,104.0,Large,29.691250000000004,0.0,100.0,34.845625,Low,-0.043900000000002735,0.2857142857143586,862,10,2016,Complete
3867,S1777,NYAMALIMBE SECONDARY SCHOOL,GEITA,2025,3.3426,99.2,125.0,Very Large,29.682499999999997,0.0,100.0,34.84125,Low,-0.20449000000000822,4.42809372831716,856,10,2016,Complete
3868,S1183,SANYA JUU SECONDARY SCHOOL,KILIMANJARO,2025,3.3745,100.0,84.0,Large,29.68125,0.0,100.0,34.840625,Low,-0.30788999999999606,8.634797588285798,862,10,2016,Complete
3869,S5758,KITANGA SECONDARY SCHOOL,KIGOMA,2025,3.3742,100.0,76.0,Large,29.677500000000002,0.0,100.0,34.838750000000005,Low,-0.14190000000000136,4.364068877895759,862,4,2022,Complete
3870,S0639,UDZUNGWA SECONDARY SCHOOL,IRINGA,2025,3.3021,98.1981981981982,111.0,Large,29.677150900900898,0.0,100.0,34.83857545045045,Low,-0.11088000000000682,0.49098160675165614,862,10,2016,Complete
3871,S4587,CHAMBO SECONDARY SCHOOL,SHINYANGA,2025,3.374,100.0,86.0,Large,29.675,0.0,100.0,34.8375,Low,-0.12820000000001433,1.9745627980925997,862,10,2016,Complete
3872,S6402,KALIMAJI SECONDARY SCHOOL,ARUSHA,2025,3.4918,98.07692307692307,52.0,Medium,32.10903846153847,0.0,93.91258318209317,34.837035867187865,Low,,,862,1,2025,Insufficient trend history
3873,S2825,LOIBORSOIT SECONDARY SCHOOL,MANYARA,2025,3.5687,100.0,43.0,Medium,32.10875,0.0,93.91258318209317,34.836891636418635,Low,-0.10493000000000734,4.260116529651261,862,10,2016,Complete
3874,S3893,CHUMBAGENI SECONDARY SCHOOL,TANGA,2025,3.3386,99.12663755458514,229.0,Very Large,29.66918122270743,0.0,100.0,34.83459061135372,Low,-0.3461500000000091,10.383924280729591,856,10,2016,Complete
