school_id,school_name,region,latest_year,latest_gpa,latest_pass_rate,latest_sat,pass_rate_decline_score,subject_failure_score,trend_instability_score,risk_score,risk_level,pass_rate_slope,subject_failure_rate,subject_count,evidence_years,data_quality
S1794,WESHA SECONDARY SCHOOL,KUSINI PEMBA,2025,4.2044,96.29629629629629,54.0,0.0,62.372188139059304,60.391070012274966,36.82897744540028,Moderate,9.892172961138744,62.372188139059304,11,10,Complete
S5079,KWASUNGA SECONDARY SCHOOL,TANGA,2025,4.0112,87.09677419354838,31.0,0.0,46.15384615384615,76.56017414030204,36.814206088244454,Moderate,6.331461407862214,46.15384615384615,9,10,Complete
S2339,KO'SIRYAMU SECONDARY SCHOOL,DAR ES SALAAM,2025,3.2224,86.79245283018868,53.0,44.604418913415586,22.147651006711413,41.08984258285299,36.813015642235555,Moderate,-4.460441891341559,22.147651006711413,12,8,Complete
S3210,MWENGE S.M.Z. SECONDARY SCHOOL,MJINI MAGHARIBI,2025,4.2605,82.22222222222221,45.0,0.0,59.556786703601105,63.11546628984269,36.80167589803314,Moderate,6.882717282717074,59.556786703601105,9,10,Complete
S1627,NAMASAKATA SECONDARY SCHOOL,RUVUMA,2025,3.8711,89.79591836734694,49.0,23.867675016132235,40.09779951100244,50.74545781124322,36.800047203126596,Moderate,-2.3867675016132233,40.09779951100244,12,10,Complete
S1795,WAMBAA SECONDARY SCHOOL,KUSINI PEMBA,2025,4.2144,80.0,50.0,0.0,55.111111111111114,67.55129510890862,36.79872186600592,Moderate,2.9665349043691065,55.111111111111114,9,9,Complete
S5647,PROF. JOYCE NDALICHAKO SECONDARY SCHOOL,KAGERA,2025,3.9397,84.89208633093526,139.0,39.37784916399637,38.603297769156164,31.52929014175818,36.79091603887285,Moderate,-3.9377849163996377,38.603297769156164,9,6,Complete
S2366,KIVULE SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1725,74.26160337552743,237.0,0.0,53.02049622437972,69.60211560010806,36.78678354734633,Moderate,8.730117697428454,53.02049622437972,11,10,Complete
S2951,MBWEI SECONDARY SCHOOL,TANGA,2025,3.5512,100.0,31.0,0.0,22.556390977443613,100.0,36.766917293233085,Moderate,2.1951219512194555,22.556390977443613,10,10,Complete
S2938,KITALA SECONDARY SCHOOL,TANGA,2025,4.2414,86.11111111111111,36.0,9.773115881766724,66.78082191780823,42.72891015032801,36.76216597314756,Moderate,-0.9773115881766724,66.78082191780823,10,10,Complete
S4693,MBALAWALA SECONDARY SCHOOL,DODOMA,2025,4.2423,84.05797101449275,69.0,0.0,58.350100603621726,64.16534164783894,36.7546326754382,Moderate,5.233541175148725,58.350100603621726,9,10,Complete
S6295,KANGARIANI SECONDARY SCHOOL,MARA,2025,3.7537,92.6829268292683,41.0,0.0,35.2542372881356,87.25000000000003,36.75127118644069,Moderate,45.182926829247975,35.2542372881356,9,2,Limited trend history
S1055,SOUTHERN HIGHLANDS SECONDARY SCHOOL,MBEYA,2025,3.5603,100.0,22.0,23.076923076922444,18.232044198895025,73.37729193133727,36.71357006983867,Moderate,-2.3076923076922444,18.232044198895025,11,10,Complete
S2084,MKIRIRA SECONDARY SCHOOL,MARA,2025,4.2326,83.33333333333334,24.0,0.0,57.6530612244898,64.70960420949524,36.708799630195514,Moderate,5.079787234043012,57.6530612244898,10,10,Complete
S2513,BETTY MITCHEL SECONDARY SCHOOL,MOROGORO,2019,4.1628,83.33333333333334,6.0,0.0,53.48837209302326,68.76427634273878,36.67579453072861,Moderate,26.87499999999898,53.48837209302326,8,4,Complete
S5775,NDALALA SECONDARY SCHOOL,DAR ES SALAAM,2025,3.9642,95.71428571428572,280.0,0.0,52.69968763944667,69.53824374783979,36.671379416185935,Moderate,15.089356668695148,52.69968763944667,10,4,Complete
S3147,KASANGA SECONDARY SCHOOL,IRINGA,2025,4.047,85.14851485148515,101.0,0.0,47.64397905759162,74.50559332070947,36.644871713490325,Moderate,9.692137755603952,47.64397905759162,10,10,Complete
S5607,EDITH GVORA SECONDARY SCHOOL,ARUSHA,2025,4.3282,70.0,20.0,0.0,55.033557046979865,67.10159244047173,36.64054484623548,Moderate,5.833333333333729,55.033557046979865,10,8,Complete
S2430,BUMBWINI SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,3.9568,93.38842975206612,121.0,0.0,43.444227005870836,78.67359900675183,36.6353478037868,Moderate,7.473639213450777,43.444227005870836,11,10,Complete
S5321,LITIPU SECONDARY SCHOOL,LINDI,2025,3.9494,85.71428571428571,14.0,35.16483516483609,41.747572815533985,33.43123339244955,36.619575928329496,Moderate,-3.5164835164836097,41.747572815533985,9,10,Complete
S5735,BUMBUTA SECONDARY SCHOOL,DODOMA,2025,4.0365,97.91666666666666,96.0,0.0,54.813863928112966,67.24070383569071,36.616370329141105,Moderate,10.676698301698192,54.813863928112966,10,4,Complete
S1630,MASOKO SECONDARY SCHOOL,MBEYA,2025,3.7323,94.87179487179486,78.0,10.384615384615199,34.29541595925298,73.90977323188156,36.615402911186436,Moderate,-1.03846153846152,34.29541595925298,10,10,Complete
S1467,ISUTO SECONDARY SCHOOL,MBEYA,2025,4.2217,82.8125,64.0,0.0,53.26530612244898,68.72326146802422,36.596570277141964,Moderate,6.1122760823908635,53.26530612244898,10,10,Complete
S5765,MUMITERAMA SECONDARY SCHOOL,KAGERA,2025,4.0332,95.94594594594594,74.0,0.0,41.390728476821195,80.59731565023313,36.5964132381163,Moderate,14.75267519347235,41.390728476821195,10,4,Complete
S1259,NZEGA SECONDARY SCHOOL,TABORA,2025,3.7463,93.80530973451327,113.0,0.0,32.13530655391121,89.80017758754352,36.58064524243642,Moderate,10.341592920353904,32.13530655391121,12,10,Complete
S1709,MAHEVE SECONDARY SCHOOL,NJOMBE,2025,3.9885,83.22580645161291,155.0,25.5204493298156,50.29991431019709,37.59535456870879,36.576760395598,Moderate,-2.5520449329815604,50.29991431019709,10,10,Complete
S2949,MAZASHAI SECONDARY SCHOOL,TANGA,2025,4.2537,86.95652173913044,23.0,0.0,55.670103092783506,66.19047942464954,36.55817475522991,Moderate,1.8297101449278164,55.670103092783506,11,10,Complete
S0604,KIBAKWE SECONDARY SCHOOL,DODOMA,2025,3.649,97.26775956284153,183.0,12.261079026647636,29.977794226498887,75.5089516836737,36.550455383710826,Moderate,-1.2261079026647637,29.977794226498887,9,10,Complete
S1694,MABWEREBWERE SECONDARY SCHOOL,MOROGORO,2025,4.2892,83.87096774193549,62.0,0.0,58.62068965517241,63.19179487437914,36.543745358865465,Moderate,7.002438647939492,58.62068965517241,10,10,Complete
S3493,MKWAYA SECONDARY SCHOOL,RUVUMA,2025,3.7723,100.0,28.0,16.540228947433814,26.923076923076934,72.82707988333155,36.54113862089607,Moderate,-1.6540228947433813,26.923076923076934,9,10,Complete
S1254,MICHEWENI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.8302,97.57575757575758,165.0,0.0,31.76628609805239,89.9685969731238,36.520464921352854,Moderate,19.87211847052195,31.76628609805239,11,10,Complete
S4927,VIKUMBURU SECONDARY SCHOOL,PWANI,2025,4.2723,82.45614035087719,57.0,0.0,68.57749469214437,53.12087970659841,36.50951231962283,Moderate,1.3518375885509364,68.57749469214437,10,10,Complete
S6213,KIGUNGAWE SECONDARY SCHOOL,IRINGA,2025,3.5103,100.0,109.0,0.0,22.35872235872236,99.315,36.50211670761671,Moderate,49.999999999977504,22.35872235872236,9,2,Limited trend history
S3762,USISYA SECONDARY SCHOOL,TABORA,2025,3.6979,94.85294117647058,136.0,31.38505402160806,26.299999999999997,53.5080168188044,36.49642665428454,Moderate,-3.138505402160806,26.299999999999997,9,10,Complete
S3487,NAISINYAI SECONDARY SCHOOL,MANYARA,2025,4.189,78.87323943661971,71.0,0.0,52.713178294573645,68.92897081195909,36.492644731959814,Moderate,6.925977433226305,52.713178294573645,9,10,Complete
S1451,MTANGALANGA SECONDARY SCHOOL,MTWARA,2025,4.0017,94.0,150.0,0.0,50.40453074433657,71.20681720579495,36.48340438503945,Moderate,3.1158607350095853,50.40453074433657,10,10,Complete
S4977,MICHENZANI SECONDARY SCHOOL,KUSINI PEMBA,2025,3.9849,94.54545454545455,55.0,0.0,45.2755905511811,76.28139006978131,36.46709418628872,Moderate,11.841676428534091,45.2755905511811,11,10,Complete
S3554,MATEMWE SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,4.1248,93.33333333333333,30.0,0.0,47.410358565737056,74.12454401641617,36.46047077464597,Moderate,20.820866900076094,47.410358565737056,9,10,Complete
S5254,SONGOSONGO SECONDARY SCHOOL,LINDI,2025,4.0462,100.0,50.0,0.0,54.56730769230769,66.9069838824079,36.44228747241468,Moderate,6.149921507065101,54.56730769230769,11,10,Complete
S5433,AL-AMIN SECONDARY SCHOOL,DAR ES SALAAM,2025,3.7196,90.625,32.0,0.0,40.50179211469535,80.92803802377384,36.428949041540754,Moderate,15.08750000000023,40.50179211469535,14,10,Complete
S2477,PARADIGMS SECONDARY SCHOOL,DAR ES SALAAM,2025,3.3393,100.0,3.0,0.0,21.42857142857143,100.0,36.42857142857143,Moderate,1.0583554376657685,21.42857142857143,11,5,Complete
S1000,WINGWI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.6667,98.82352941176471,85.0,0.0,34.117647058823536,87.19834921068406,36.39479888085228,Moderate,17.12641515065087,34.117647058823536,11,9,Complete
S1947,PUGU STATION SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1522,85.9090909090909,220.0,0.0,57.885410513880686,63.38719029520384,36.381780242725355,Moderate,10.494204654015023,57.885410513880686,10,10,Complete
S4823,KIPERESA SECONDARY SCHOOL,MANYARA,2025,4.0552,100.0,26.0,4.843069684899865,50.45871559633027,64.34532813417395,36.37844099311121,Moderate,-0.48430696848998644,50.45871559633027,10,10,Complete
S1333,KAHAMA MUSLIM SECONDARY SCHOOL,SHINYANGA,2025,3.9217,75.0,12.0,14.880952380952134,42.990654205607484,58.42826340357255,36.37805623513486,Moderate,-1.4880952380952135,42.990654205607484,10,8,Complete
S4284,UMBUJI SECONDARY SCHOOL,KUSINI UNGUJA,2024,4.3296,86.66666666666667,15.0,0.0,60.74074074074074,60.373566406978846,36.334292144315874,Moderate,3.3376623376619685,60.74074074074074,9,9,Complete
S2144,ITETEMIA SECONDARY SCHOOL,TABORA,2025,4.1117,87.5,24.0,2.261904761906172,42.45810055865922,75.48961984808717,36.289078026786385,Moderate,-0.2261904761906172,42.45810055865922,10,10,Complete
S2415,MSUKA SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.9446,96.07843137254902,51.0,0.0,42.567567567567565,78.37220301633273,36.28193117517009,Moderate,20.813325330132262,42.567567567567565,11,10,Complete
S2923,MSANKWI SECONDARY SCHOOL,SONGWE,2025,3.9285,80.85106382978722,94.0,31.032613080401234,41.59891598915989,37.85630657637999,36.249612001822456,Moderate,-3.1032613080401235,41.59891598915989,10,10,Complete
S4275,MBIGILI SECONDARY SCHOOL,MBEYA,2025,4.081,85.0,20.0,32.39995149163265,41.72185430463576,35.861114366781905,36.23487119807836,Moderate,-3.239995149163265,41.72185430463576,9,10,Complete
S4305,MKWAJA SECONDARY SCHOOL,TANGA,2025,4.1205,100.0,25.0,0.0,63.101604278074866,57.67699316138813,36.2335792318389,Moderate,1.9621848739498529,63.101604278074866,9,10,Complete
S6219,NZEGA NDOGO SECONDARY SCHOOL,TABORA,2025,3.8733,86.36363636363636,66.0,49.40711462448372,37.698412698412696,17.15177865612649,36.217903256155246,Moderate,-4.9407114624483714,37.698412698412696,9,2,Limited trend history
S4571,KIJUNGU SECONDARY SCHOOL,MANYARA,2025,3.8696,76.19047619047619,21.0,12.95333923042588,40.37267080745342,62.98300947964506,36.188039778299895,Moderate,-1.295333923042588,40.37267080745342,9,10,Complete
S2410,UKONGORONI SECONDARY SCHOOL,KUSINI UNGUJA,2025,4.0851,95.45454545454545,22.0,0.0,45.812807881773395,74.78565439926895,36.1795386843127,Moderate,0.7559288537550337,45.812807881773395,11,10,Complete
S4101,PANDE MAGUBENI SECONDARY SCHOOL,TANGA,2025,4.0844,94.28571428571428,35.0,0.0,57.38831615120275,63.14083498108093,36.1587453396851,Moderate,9.243824802649096,57.38831615120275,10,10,Complete
S2494,MKAMBA SECONDARY SCHOOL,PWANI,2025,4.0376,87.70949720670392,179.0,0.0,50.81855388813097,69.67467407608063,36.14796838926348,Moderate,7.208324389514618,50.81855388813097,11,10,Complete
S3090,MANZESE SECONDARY SCHOOL,DAR ES SALAAM,2025,4.0775,79.14893617021276,235.0,0.0,54.132231404958674,66.35414198299624,36.145912016386475,Moderate,9.696181887015497,54.132231404958674,11,10,Complete
S4702,LUGURUNI SECONDARY SCHOOL,DAR ES SALAAM,2025,3.891,87.5,120.0,0.0,46.21676891615542,74.25140028946781,36.140450761686964,Moderate,11.312484958916977,46.21676891615542,11,10,Complete
S1801,KENSWA SECONDARY SCHOOL,KATAVI,2025,3.9686,87.83783783783784,74.0,0.0,42.7255985267035,77.5684911447834,36.08822690144606,Moderate,2.8978792370128885,42.7255985267035,10,10,Complete
S4612,KINZUDI SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1173,72.81105990783409,217.0,30.74476426458994,52.05640423031727,27.174469664668372,36.067167874331666,Moderate,-3.074476426458994,52.05640423031727,11,10,Complete
S2343,MTUMBA SECONDARY SCHOOL,DODOMA,2025,3.9755,86.71875,128.0,5.978231873050705,47.41288278775079,64.80160782620678,36.05563993340755,Moderate,-0.5978231873050704,47.41288278775079,10,10,Complete
S0411,KONDE SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.2383,84.94623655913979,186.0,0.0,59.85705777248362,60.276154144425824,36.03996357507283,Moderate,8.740604646387077,59.85705777248362,11,10,Complete
S0321,KINONDONI SECONDARY SCHOOL,DAR ES SALAAM,2024,3.4428,95.91836734693877,147.0,0.0,20.11128775834659,100.0,36.033386327503976,Moderate,31.42542453874431,20.11128775834659,12,9,Complete
S2680,MIYOMBONI SECONDARY SCHOOL,IRINGA,2025,3.9067,77.77777777777779,126.0,12.336561448287108,46.45814167433303,57.18823320592125,36.028537043391125,Moderate,-1.2336561448287109,46.45814167433303,12,10,Complete
S6308,DISUNYARA SECONDARY SCHOOL,PWANI,2025,3.9914,93.04347826086956,230.0,0.0,43.628890193775696,76.46499999999997,36.0281670581327,Moderate,41.225296442669205,43.628890193775696,9,2,Limited trend history
S4372,KIIMBWANINDI SECONDARY SCHOOL,PWANI,2025,4.079,86.52482269503547,141.0,0.0,56.58453695836874,63.38260721982081,35.990143253456864,Moderate,10.54858233455956,56.58453695836874,11,10,Complete
S5094,MJAWA SECONDARY SCHOOL,PWANI,2025,3.9992,99.47916666666666,192.0,0.0,54.7244094488189,65.19951841342349,35.97717835867272,Moderate,13.133931297261986,54.7244094488189,10,10,Complete
S5186,MLOWA SECONDARY SCHOOL,NJOMBE,2025,4.0547,92.04545454545455,88.0,0.0,53.08056872037915,66.82720012360937,35.97233065319656,Moderate,3.31834637869113,53.08056872037915,9,9,Complete
S3849,KHAIRAAT ISLAMIC SECONDARY SCHOOL,LINDI,2025,3.7459,100.0,13.0,0.0,41.12149532710281,78.7508040931032,35.9616898260618,Moderate,1.7647058823529005,41.12149532710281,10,10,Complete
S2399,JAMBIANI SECONDARY SCHOOL,KUSINI UNGUJA,2025,3.9467,98.36065573770492,61.0,0.0,45.4713493530499,74.32105063520079,35.93771999647521,Moderate,9.565489631313689,45.4713493530499,13,10,Complete
S6978,SALI SEMINARY,MOROGORO,2025,3.4637,94.44444444444444,18.0,55.55555555553069,23.076923076923066,22.598888888888887,35.924965811955865,Moderate,-5.555555555553069,23.076923076923066,10,2,Limited trend history
S1849,LUPASO SECONDARY SCHOOL,MTWARA,2025,4.0619,88.70967741935483,62.0,33.25320712417396,41.75824175824175,33.61773733414937,35.91407657738692,Moderate,-3.3253207124173962,41.75824175824175,9,10,Complete
S4002,MWANAKWEREKWE 'C' SECONDARY SCHOOL,MJINI MAGHARIBI,2025,3.8878,96.72131147540983,183.0,0.0,47.55681818181819,72.14133835159926,35.909446960025235,Moderate,7.965316737969794,47.55681818181819,13,10,Complete
S5834,CHILULUMO SECONDARY SCHOOL,SONGWE,2025,3.9637,94.73684210526315,19.0,0.0,37.414965986394556,82.22733398840185,35.89268999243892,Moderate,10.541103717147088,37.414965986394556,9,5,Complete
S1802,BWERI SECONDARY SCHOOL,MARA,2025,4.0078,82.0,300.0,0.0,47.65342960288809,71.97091477385501,35.887303313022926,Moderate,3.0582556789028774,47.65342960288809,9,10,Complete
S4558,BUHANDA SECONDARY SCHOOL,KIGOMA,2025,4.3026,76.59574468085107,188.0,0.0,56.98166431593794,62.61001526132236,35.877503873178085,Moderate,1.4920017925333615,56.98166431593794,11,10,Complete
S5069,NYANG'ORO SECONDARY SCHOOL,IRINGA,2025,3.8282,97.6,125.0,19.282551594745378,37.18647764449291,56.68646265911286,35.87490272897988,Moderate,-1.9282551594745378,37.18647764449291,9,10,Complete
S3700,KASINGIRIMA SECONDARY SCHOOL,KIGOMA,2025,4.084,83.63636363636363,110.0,0.0,46.619217081850536,72.879693529416,35.84967318337996,Moderate,11.559484271238425,46.619217081850536,11,10,Complete
S5916,KUKONA SECONDARY SCHOOL,MARA,2025,3.9815,80.76923076923077,26.0,27.256287655876527,43.69369369369369,39.459211733032724,35.848386690368535,Moderate,-2.7256287655876528,43.69369369369369,10,4,Complete
S3271,IJUGANYONDO SECONDARY SCHOOL,KAGERA,2025,4.0349,80.0,40.0,0.0,49.397590361445786,70.03344403740905,35.82931031965645,Moderate,9.174254317111822,49.397590361445786,11,10,Complete
S5772,KINYIKA SECONDARY SCHOOL,NJOMBE,2025,3.8765,100.0,18.0,15.151515151513703,36.69064748201439,62.533926958459595,35.827978392747674,Moderate,-1.5151515151513704,36.69064748201439,9,4,Complete
S2658,BUGISHA SECONDARY SCHOOL,SHINYANGA,2025,4.1293,79.24528301886792,106.0,25.34594797387045,47.2568578553616,38.3598190120345,35.823382249767015,Moderate,-2.534594797387045,47.2568578553616,10,10,Complete
S2103,ITALE SECONDARY SCHOOL,SONGWE,2025,4.0113,95.45454545454545,44.0,0.0,42.55874673629243,76.8272989532546,35.815813706864105,Moderate,8.549845972340808,42.55874673629243,10,10,Complete
S4550,MKATANGA SECONDARY SCHOOL,KIGOMA,2025,3.3868,100.0,46.0,0.0,25.25773195876289,94.06878559706405,35.79795526674808,Moderate,8.89423076923144,25.25773195876289,10,10,Complete
S4891,RIGHTEOUS SECONDARY SCHOOL,RUKWA,2025,4.2059,100.0,2.0,0.0,47.05882352941176,72.21428459347723,35.7819324368667,Moderate,1.6263736263737987,47.05882352941176,10,10,Complete
S2405,MTOPEPO SECONDARY SCHOOL,MJINI MAGHARIBI,2025,4.1619,80.52805280528052,303.0,0.0,57.09050934408208,62.17582424314674,35.779900076168644,Moderate,9.37833471478249,57.09050934408208,11,10,Complete
S2417,PONDEANI SECONDARY SCHOOL,KUSINI PEMBA,2025,4.3241,77.77777777777779,36.0,0.0,64.50617283950618,54.75060740602641,35.77703407365978,Moderate,4.170175438596409,64.50617283950618,9,10,Complete
S2771,MCHIKICHINI SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1485,76.38190954773869,199.0,0.0,52.549751243781095,66.65735104991184,35.76213068810788,Moderate,7.4244831243559934,52.549751243781095,11,10,Complete
S3114,MARATANI SECONDARY SCHOOL,MTWARA,2025,4.1979,81.57894736842105,38.0,0.0,55.434782608695656,63.75842636350538,35.75796269166031,Moderate,5.715772452615023,55.434782608695656,9,10,Complete
S4686,BWAKIRA JUU SECONDARY SCHOOL,MOROGORO,2025,3.9082,88.88888888888889,27.0,0.0,45.410628019323674,73.77870257183936,35.75679917734891,Moderate,2.128205128206123,45.410628019323674,9,10,Complete
S1563,HEMED SECONDARY SCHOOL,KUSINI PEMBA,2025,4.2876,77.47747747747748,111.0,0.0,56.399132321041215,62.77594082641274,35.752521944236186,Moderate,4.851358491559201,56.399132321041215,11,10,Complete
S3196,LUMEMO SECONDARY SCHOOL,MOROGORO,2025,4.221,76.63551401869158,107.0,21.119864790195876,55.595238095238095,35.40916149893968,35.749265794331684,Moderate,-2.1119864790195875,55.595238095238095,10,10,Complete
S5012,WILLIAM'S SECONDARY SCHOOL,KIGOMA,2025,3.4694,93.47826086956522,46.0,16.77018633540232,16.581632653061234,80.17454804963944,35.73492874497113,Moderate,-1.6770186335402322,16.581632653061234,12,9,Complete
S4149,BOSHA SECONDARY SCHOOL,TANGA,2025,4.1544,81.48148148148148,54.0,0.0,52.40274599542334,66.65942327933354,35.71865078242706,Moderate,5.482905982905781,52.40274599542334,10,10,Complete
S4691,KIZOMLA SECONDARY SCHOOL,PWANI,2025,3.8662,98.0,100.0,0.0,48.45869297163995,70.52465093491239,35.695003171965695,Moderate,14.310636122907237,48.45869297163995,10,10,Complete
S1950,LANGALI SECONDARY SCHOOL,MOROGORO,2025,4.2095,80.85106382978722,47.0,0.0,60.23391812865497,58.73099703723015,35.689474549765535,Moderate,2.055026751275084,60.23391812865497,9,10,Complete
S4845,KINGO SECONDARY SCHOOL,MOROGORO,2025,3.6321,96.72131147540983,305.0,25.364015884329756,29.6669588080631,55.452511662958536,35.68144749503839,Moderate,-2.5364015884329754,29.6669588080631,10,10,Complete
S3917,ZEZE SECONDARY SCHOOL,KIGOMA,2025,4.1193,80.3921568627451,51.0,0.0,49.735449735449734,69.2010576792009,35.68095222439519,Moderate,0.5049881836546585,49.735449735449734,9,10,Complete
S0844,THAQALAIN ISLAMIC SEMINARY,DAR ES SALAAM,2025,3.2601,100.0,17.0,0.0,18.91891891891892,100.0,35.67567567567568,Moderate,29.016339869281776,18.91891891891892,11,10,Complete
S2937,HEMTOYE SECONDARY SCHOOL,TANGA,2025,4.1222,88.0,25.0,36.00000000000228,43.103448275862064,27.647033311390775,35.625144476176764,Moderate,-3.600000000000228,43.103448275862064,11,10,Complete
S4456,GREEN BIRD HIGH SCHOOL,KILIMANJARO,2020,3.3892,87.5,16.0,35.500000000003496,29.752066115702476,41.661093857307776,35.62394799190447,Moderate,-3.5500000000003498,29.752066115702476,9,5,Complete
